,date,category,price
8210,2021-10-04,매출총이익,379390
8211,2021-10-04,매출액,2563354
8212,2021-10-04,매출원가,2101110
8213,2021-10-04,매출총이익,462244
8214,2021-10-04,매출액,1091148
8215,2021-10-04,매출원가,894384
8216,2021-10-04,매출총이익,196764
8217,2021-10-04,매출액,1790345
8218,2021-10-04,매출원가,1467496
8219,2021-10-04,매출총이익,322849
8220,2021-10-04,매출액,2282234
8221,2021-10-04,매출원가,1870684
8222,2021-10-04,매출총이익,411550
8223,2021-10-04,매출액,1390119
8224,2021-10-04,매출원가,1139442
8225,2021-10-04,매출총이익,250677
8226,2021-10-05,매출액,1860256
8227,2021-10-05,매출원가,1524800
8228,2021-10-05,매출총이익,335456
8229,2021-10-05,매출액,1640741
8230,2021-10-05,매출원가,1344870
8231,2021-10-05,매출총이익,295871
8232,2021-10-05,매출액,4874144
8233,2021-10-05,매출원가,3995200
8234,2021-10-05,매출총이익,878944
8235,2021-10-05,매출액,2067290
8236,2021-10-05,매출원가,1694500
8237,2021-10-05,매출총이익,372790
8238,2021-10-05,매출액,1803760
8239,2021-10-05,매출원가,1478492
8240,2021-10-05,매출총이익,325268
8241,2021-10-05,매출액,2732269
8242,2021-10-05,매출원가,2239565
8243,2021-10-05,매출총이익,492704
8244,2021-10-05,매출액,2970334
8245,2021-10-05,매출원가,2434700
8246,2021-10-05,매출총이익,535634
8247,2021-10-05,매출액,1454165
8248,2021-10-05,매출원가,1191939
8249,2021-10-05,매출총이익,262226
8250,2021-10-05,매출액,2793907
8251,2021-10-05,매출원가,2290088
8252,2021-10-05,매출총이익,503819
8253,2021-10-05,매출액,2292955
8254,2021-10-05,매출원가,1879472
8255,2021-10-05,매출총이익,413483
8256,2021-10-05,매출액,1381879
8257,2021-10-05,매출원가,1132688
8258,2021-10-05,매출총이익,249191
8259,2021-10-05,매출액,2712060
8260,2021-10-05,매출원가,2223000
8261,2021-10-05,매출총이익,489060
8262,2021-10-06,매출액,1603436
8263,2021-10-06,매출원가,1314292
8264,2021-10-06,매출총이익,289144
8265,2021-10-06,매출액,3270899
8266,2021-10-06,매출원가,2681065
8267,2021-10-06,매출총이익,589834
8268,2021-10-06,매출액,1985052
8269,2021-10-06,매출원가,1627092
8270,2021-10-06,매출총이익,357960
8271,2021-10-06,매출액,2664907
8272,2021-10-06,매출원가,2184350
8273,2021-10-06,매출총이익,480557
8274,2021-10-06,매출액,3577118
8275,2021-10-06,매출원가,2932064
8276,2021-10-06,매출총이익,645054
8277,2021-10-06,매출액,3216652
8278,2021-10-06,매출원가,2636600
8279,2021-10-06,매출총이익,580052
8280,2021-10-06,매출액,2625440
8281,2021-10-06,매출원가,2152000
8282,2021-10-06,매출총이익,473440
8283,2021-10-06,매출액,1866536
8284,2021-10-06,매출원가,1529948
8285,2021-10-06,매출총이익,336588
8286,2021-10-06,매출액,418141
8287,2021-10-06,매출원가,342739
8288,2021-10-06,매출총이익,75402
8289,2021-10-06,매출액,1684344
8290,2021-10-06,매출원가,1380610
8291,2021-10-06,매출총이익,303734
8292,2021-10-06,매출액,1473685
8293,2021-10-06,매출원가,1207939
8294,2021-10-06,매출총이익,265746
8295,2021-10-06,매출액,2790008
8296,2021-10-06,매출원가,2286892
8297,2021-10-06,매출총이익,503116
8298,2021-10-07,매출액,2560170
8299,2021-10-07,매출원가,2098500
8300,2021-10-07,매출총이익,461670
8301,2021-10-07,매출액,2092651
8302,2021-10-07,매출원가,1715288
8303,2021-10-07,매출총이익,377363
8304,2021-10-07,매출액,1521598
8305,2021-10-07,매출원가,1247212
8306,2021-10-07,매출총이익,274386
8307,2021-10-07,매출액,2344840
8308,2021-10-07,매출원가,1922000
8309,2021-10-07,매출총이익,422840
8310,2021-10-07,매출액,1822192
8311,2021-10-07,매출원가,1493600
8312,2021-10-07,매출총이익,328592
8313,2021-10-07,매출액,1576847
8314,2021-10-07,매출원가,1292498
8315,2021-10-07,매출총이익,284349
8316,2021-10-07,매출액,2439390
8317,2021-10-07,매출원가,1999500
8318,2021-10-07,매출총이익,439890
8319,2021-10-07,매출액,1120204
8320,2021-10-07,매출원가,918200
8321,2021-10-07,매출총이익,202004
8322,2021-10-07,매출액,2104951
8323,2021-10-07,매출원가,1725370
8324,2021-10-07,매출총이익,379581
8325,2021-10-07,매출액,1357817
8326,2021-10-07,매출원가,1112965
8327,2021-10-07,매출총이익,244852
8328,2021-10-07,매출액,2603687
8329,2021-10-07,매출원가,2134170
8330,2021-10-07,매출총이익,469517
8331,2021-10-07,매출액,818742
8332,2021-10-07,매출원가,671100
8333,2021-10-07,매출총이익,147642
8334,2021-10-08,매출액,1918081
8335,2021-10-08,매출원가,1572198
8336,2021-10-08,매출총이익,345883
8337,2021-10-08,매출액,2232875
8338,2021-10-08,매출원가,1830226
8339,2021-10-08,매출총이익,402649
8340,2021-10-08,매출액,649881
8341,2021-10-08,매출원가,532690
8342,2021-10-08,매출총이익,117191
8343,2021-10-08,매출액,1655042
8344,2021-10-08,매출원가,1356592
8345,2021-10-08,매출총이익,298450
8346,2021-10-08,매출액,3558130
8347,2021-10-08,매출원가,2916500
8348,2021-10-08,매출총이익,641630
8349,2021-10-08,매출액,1462780
8350,2021-10-08,매출원가,1199000
8351,2021-10-08,매출총이익,263780
8352,2021-10-08,매출액,1192184
8353,2021-10-08,매출원가,977200
8354,2021-10-08,매출총이익,214984
8355,2021-10-08,매출액,2628099
8356,2021-10-08,매출원가,2154180
8357,2021-10-08,매출총이익,473919
8358,2021-10-08,매출액,4614040
8359,2021-10-08,매출원가,3782000
8360,2021-10-08,매출총이익,832040
8361,2021-10-08,매출액,2911703
8362,2021-10-08,매출원가,2386642
8363,2021-10-08,매출총이익,525061
8364,2021-10-08,매출액,1803282
8365,2021-10-08,매출원가,1478100
8366,2021-10-08,매출총이익,325182
8367,2021-10-08,매출액,1900552
8368,2021-10-08,매출원가,1557830
8369,2021-10-08,매출총이익,342722
8370,2021-10-09,매출액,3984276
8371,2021-10-09,매출원가,3265800
8372,2021-10-09,매출총이익,718476
8373,2021-10-09,매출액,752547
8374,2021-10-09,매출원가,616842
8375,2021-10-09,매출총이익,135705
8376,2021-10-09,매출액,3850056
8377,2021-10-09,매출원가,3155784
8378,2021-10-09,매출총이익,694272
8379,2021-10-09,매출액,1734495
8380,2021-10-09,매출원가,1421718
8381,2021-10-09,매출총이익,312777
8382,2021-10-09,매출액,1677927
8383,2021-10-09,매출원가,1375350
8384,2021-10-09,매출총이익,302577
8385,2021-10-09,매출액,2237443
8386,2021-10-09,매출원가,1833970
8387,2021-10-09,매출총이익,403473
8388,2021-10-09,매출액,2932270
8389,2021-10-09,매출원가,2403500
8390,2021-10-09,매출총이익,528770
8391,2021-10-09,매출액,2672166
8392,2021-10-09,매출원가,2190300
8393,2021-10-09,매출총이익,481866
8394,2021-10-09,매출액,4857405
8395,2021-10-09,매출원가,3981480
8396,2021-10-09,매출총이익,875925
8397,2021-10-09,매출액,675748
8398,2021-10-09,매출원가,553892
8399,2021-10-09,매출총이익,121856
8400,2021-10-09,매출액,1902809
8401,2021-10-09,매출원가,1559680
8402,2021-10-09,매출총이익,343129
8403,2021-10-09,매출액,4425794
8404,2021-10-09,매출원가,3627700
8405,2021-10-09,매출총이익,798094
8406,2021-10-10,매출액,3644079
8407,2021-10-10,매출원가,2986950
8408,2021-10-10,매출총이익,657129
8409,2021-10-10,매출액,2216476
8410,2021-10-10,매출원가,1816784
8411,2021-10-10,매출총이익,399692
8412,2021-10-10,매출액,3219282
8413,2021-10-10,매출원가,2638756
8414,2021-10-10,매출총이익,580526
8415,2021-10-10,매출액,2864189
8416,2021-10-10,매출원가,2347696
8417,2021-10-10,매출총이익,516493
8418,2021-10-10,매출액,2173044
8419,2021-10-10,매출원가,1781184
8420,2021-10-10,매출총이익,391860
8421,2021-10-10,매출액,3614128
8422,2021-10-10,매출원가,2962400
8423,2021-10-10,매출총이익,651728
8424,2021-10-10,매출액,2306727
8425,2021-10-10,매출원가,1890760
8426,2021-10-10,매출총이익,415967
8427,2021-10-10,매출액,3234464
8428,2021-10-10,매출원가,2651200
8429,2021-10-10,매출총이익,583264
8430,2021-10-10,매출액,1288198
8431,2021-10-10,매출원가,1055900
8432,2021-10-10,매출총이익,232298
8433,2021-10-10,매출액,991969
8434,2021-10-10,매출원가,813090
8435,2021-10-10,매출총이익,178879
8436,2021-10-10,매출액,1364692
8437,2021-10-10,매출원가,1118600
8438,2021-10-10,매출총이익,246092
8439,2021-10-10,매출액,2752771
8440,2021-10-10,매출원가,2256370
8441,2021-10-10,매출총이익,496401
8442,2021-10-11,매출액,2067168
8443,2021-10-11,매출원가,1694400
8444,2021-10-11,매출총이익,372768
8445,2021-10-11,매출액,3804472
8446,2021-10-11,매출원가,3118420
8447,2021-10-11,매출총이익,686052
8448,2021-10-11,매출액,4363696
8449,2021-10-11,매출원가,3576800
8450,2021-10-11,매출총이익,786896
8451,2021-10-11,매출액,948149
8452,2021-10-11,매출원가,777172
8453,2021-10-11,매출총이익,170977
8454,2021-10-11,매출액,1866531
8455,2021-10-11,매출원가,1529944
8456,2021-10-11,매출총이익,336587
8457,2021-10-11,매출액,1477786
8458,2021-10-11,매출원가,1211300
8459,2021-10-11,매출총이익,266486
8460,2021-10-11,매출액,1073844
8461,2021-10-11,매출원가,880200
8462,2021-10-11,매출총이익,193644
8463,2021-10-11,매출액,1396936
8464,2021-10-11,매출원가,1145030
8465,2021-10-11,매출총이익,251906
8466,2021-10-11,매출액,1985184
8467,2021-10-11,매출원가,1627200
8468,2021-10-11,매출총이익,357984
8469,2021-10-11,매출액,1563176
8470,2021-10-11,매출원가,1281292
8471,2021-10-11,매출총이익,281884
8472,2021-10-11,매출액,2337520
8473,2021-10-11,매출원가,1916000
8474,2021-10-11,매출총이익,421520
8475,2021-10-11,매출액,1699582
8476,2021-10-11,매출원가,1393100
8477,2021-10-11,매출총이익,306482
8478,2021-10-12,매출액,1769488
8479,2021-10-12,매출원가,1450400
8480,2021-10-12,매출총이익,319088
8481,2021-10-12,매출액,4164948
8482,2021-10-12,매출원가,3413892
8483,2021-10-12,매출총이익,751056
8484,2021-10-12,매출액,1543501
8485,2021-10-12,매출원가,1265165
8486,2021-10-12,매출총이익,278336
8487,2021-10-12,매출액,1885373
8488,2021-10-12,매출원가,1545388
8489,2021-10-12,매출총이익,339985
8490,2021-10-12,매출액,1915325
8491,2021-10-12,매출원가,1569939
8492,2021-10-12,매출총이익,345386
8493,2021-10-12,매출액,1267470
8494,2021-10-12,매출원가,1038910
8495,2021-10-12,매출총이익,228560
8496,2021-10-12,매출액,2127814
8497,2021-10-12,매출원가,1744110
8498,2021-10-12,매출총이익,383704
8499,2021-10-12,매출액,2215520
8500,2021-10-12,매출원가,1816000
8501,2021-10-12,매출총이익,399520
8502,2021-10-12,매출액,2826330
8503,2021-10-12,매출원가,2316664
8504,2021-10-12,매출총이익,509666
8505,2021-10-12,매출액,1525200
8506,2021-10-12,매출원가,1250164
8507,2021-10-12,매출총이익,275036
8508,2021-10-12,매출액,3130842
8509,2021-10-12,매출원가,2566264
8510,2021-10-12,매출총이익,564578
8511,2021-10-12,매출액,2099010
8512,2021-10-12,매출원가,1720500
8513,2021-10-12,매출총이익,378510
8514,2021-10-13,매출액,2853348
8515,2021-10-13,매출원가,2338810
8516,2021-10-13,매출총이익,514538
8517,2021-10-13,매출액,1227478
8518,2021-10-13,매출원가,1006130
8519,2021-10-13,매출총이익,221348
8520,2021-10-13,매출액,2291160
8521,2021-10-13,매출원가,1878000
8522,2021-10-13,매출총이익,413160
8523,2021-10-13,매출액,2449839
8524,2021-10-13,매출원가,2008065
8525,2021-10-13,매출총이익,441774
8526,2021-10-13,매출액,1788149
8527,2021-10-13,매출원가,1465696
8528,2021-10-13,매출총이익,322453
8529,2021-10-13,매출액,1779004
8530,2021-10-13,매출원가,1458200
8531,2021-10-13,매출총이익,320804
8532,2021-10-13,매출액,2072292
8533,2021-10-13,매출원가,1698600
8534,2021-10-13,매출총이익,373692
8535,2021-10-13,매출액,2763788
8536,2021-10-13,매출원가,2265400
8537,2021-10-13,매출총이익,498388
8538,2021-10-13,매출액,1803770
8539,2021-10-13,매출원가,1478500
8540,2021-10-13,매출총이익,325270
8541,2021-10-13,매출액,2780136
8542,2021-10-13,매출원가,2278800
8543,2021-10-13,매출총이익,501336
8544,2021-10-13,매출액,2344352
8545,2021-10-13,매출원가,1921600
8546,2021-10-13,매출총이익,422752
8547,2021-10-13,매출액,3491249
8548,2021-10-13,매출원가,2861680
8549,2021-10-13,매출총이익,629569
8550,2021-10-14,매출액,2385832
8551,2021-10-14,매출원가,1955600
8552,2021-10-14,매출총이익,430232
8553,2021-10-14,매출액,3382816
8554,2021-10-14,매출원가,2772800
8555,2021-10-14,매출총이익,610016
8556,2021-10-14,매출액,1604785
8557,2021-10-14,매출원가,1315398
8558,2021-10-14,매출총이익,289387
8559,2021-10-14,매출액,2433497
8560,2021-10-14,매출원가,1994670
8561,2021-10-14,매출총이익,438827
8562,2021-10-14,매출액,2568344
8563,2021-10-14,매출원가,2105200
8564,2021-10-14,매출총이익,463144
8565,2021-10-14,매출액,2838915
8566,2021-10-14,매출원가,2326980
8567,2021-10-14,매출총이익,511935
8568,2021-10-14,매출액,2980094
8569,2021-10-14,매출원가,2442700
8570,2021-10-14,매출총이익,537394
8571,2021-10-14,매출액,2382660
8572,2021-10-14,매출원가,1953000
8573,2021-10-14,매출총이익,429660
8574,2021-10-14,매출액,2143784
8575,2021-10-14,매출원가,1757200
8576,2021-10-14,매출총이익,386584
8577,2021-10-14,매출액,3629378
8578,2021-10-14,매출원가,2974900
8579,2021-10-14,매출총이익,654478
8580,2021-10-14,매출액,3046340
8581,2021-10-14,매출원가,2497000
8582,2021-10-14,매출총이익,549340
8583,2021-10-14,매출액,2493070
8584,2021-10-14,매출원가,2043500
8585,2021-10-14,매출총이익,449570
8586,2021-10-15,매출액,1892932
8587,2021-10-15,매출원가,1551584
8588,2021-10-15,매출총이익,341348
8589,2021-10-15,매출액,2340570
8590,2021-10-15,매출원가,1918500
8591,2021-10-15,매출총이익,422070
8592,2021-10-15,매출액,2333860
8593,2021-10-15,매출원가,1913000
8594,2021-10-15,매출총이익,420860
8595,2021-10-15,매출액,2400030
8596,2021-10-15,매출원가,1967238
8597,2021-10-15,매출총이익,432792
8598,2021-10-15,매출액,2880761
8599,2021-10-15,매출원가,2361280
8600,2021-10-15,매출총이익,519481
8601,2021-10-15,매출액,3144213
8602,2021-10-15,매출원가,2577224
8603,2021-10-15,매출총이익,566989
8604,2021-10-15,매출액,3593754
8605,2021-10-15,매출원가,2945700
8606,2021-10-15,매출총이익,648054
8607,2021-10-15,매출액,2816980
8608,2021-10-15,매출원가,2309000
8609,2021-10-15,매출총이익,507980
8610,2021-10-15,매출액,3276920
8611,2021-10-15,매출원가,2686000
8612,2021-10-15,매출총이익,590920
8613,2021-10-15,매출액,3237087
8614,2021-10-15,매출원가,2653350
8615,2021-10-15,매출총이익,583737
8616,2021-10-15,매출액,2207224
8617,2021-10-15,매출원가,1809200
8618,2021-10-15,매출총이익,398024
8619,2021-10-15,매출액,1279521
8620,2021-10-15,매출원가,1048788
8621,2021-10-15,매출총이익,230733
8622,2021-10-16,매출액,580749
8623,2021-10-16,매출원가,476024
8624,2021-10-16,매출총이익,104725
8625,2021-10-16,매출액,2130534
8626,2021-10-16,매출원가,1746340
8627,2021-10-16,매출총이익,384194
8628,2021-10-16,매출액,1750175
8629,2021-10-16,매출원가,1434570
8630,2021-10-16,매출총이익,315605
8631,2021-10-16,매출액,652285
8632,2021-10-16,매출원가,534660
8633,2021-10-16,매출총이익,117625
8634,2021-10-16,매출액,2975580
8635,2021-10-16,매출원가,2439000
8636,2021-10-16,매출총이익,536580
8637,2021-10-16,매출액,1824080
8638,2021-10-16,매출원가,1495148
8639,2021-10-16,매출총이익,328932
8640,2021-10-16,매출액,3032389
8641,2021-10-16,매출원가,2485565
8642,2021-10-16,매출총이익,546824
8643,2021-10-16,매출액,2202832
8644,2021-10-16,매출원가,1805600
8645,2021-10-16,매출총이익,397232
8646,2021-10-16,매출액,3642676
8647,2021-10-16,매출원가,2985800
8648,2021-10-16,매출총이익,656876
8649,2021-10-16,매출액,981348
8650,2021-10-16,매출원가,804384
8651,2021-10-16,매출총이익,176964
8652,2021-10-16,매출액,3440400
8653,2021-10-16,매출원가,2820000
8654,2021-10-16,매출총이익,620400
8655,2021-10-16,매출액,1628248
8656,2021-10-16,매출원가,1334630
8657,2021-10-16,매출총이익,293618
8658,2021-10-17,매출액,2634431
8659,2021-10-17,매출원가,2159370
8660,2021-10-17,매출총이익,475061
8661,2021-10-17,매출액,1315023
8662,2021-10-17,매출원가,1077888
8663,2021-10-17,매출총이익,237135
8664,2021-10-17,매출액,2785504
8665,2021-10-17,매출원가,2283200
8666,2021-10-17,매출총이익,502304
8667,2021-10-17,매출액,4105580
8668,2021-10-17,매출원가,3365230
8669,2021-10-17,매출총이익,740350
8670,2021-10-17,매출액,2260195
8671,2021-10-17,매출원가,1852619
8672,2021-10-17,매출총이익,407576
8673,2021-10-17,매출액,2554924
8674,2021-10-17,매출원가,2094200
8675,2021-10-17,매출총이익,460724
8676,2021-10-17,매출액,1675034
8677,2021-10-17,매출원가,1372979
8678,2021-10-17,매출총이익,302055
8679,2021-10-17,매출액,963568
8680,2021-10-17,매출원가,789810
8681,2021-10-17,매출총이익,173758
8682,2021-10-17,매출액,1553096
8683,2021-10-17,매출원가,1273030
8684,2021-10-17,매출총이익,280066
8685,2021-10-17,매출액,4258166
8686,2021-10-17,매출원가,3490300
8687,2021-10-17,매출총이익,767866
8688,2021-10-17,매출액,715530
8689,2021-10-17,매출원가,586500
8690,2021-10-17,매출총이익,129030
8691,2021-10-17,매출액,1655742
8692,2021-10-17,매출원가,1357166
8693,2021-10-17,매출총이익,298576
8694,2021-10-17,매출액,2434632
8695,2021-10-17,매출원가,1995600
8696,2021-10-17,매출총이익,439032
8697,2021-10-17,매출액,3587495
8698,2021-10-17,매출원가,2940570
8699,2021-10-17,매출총이익,646925
8700,2021-10-17,매출액,2020454
8701,2021-10-17,매출원가,1656110
8702,2021-10-17,매출총이익,364344
8703,2021-10-18,매출액,2205107
8704,2021-10-18,매출원가,1807465
8705,2021-10-18,매출총이익,397642
8706,2021-10-18,매출액,1358211
8707,2021-10-18,매출원가,1113288
8708,2021-10-18,매출총이익,244923
8709,2021-10-18,매출액,3567402
8710,2021-10-18,매출원가,2924100
8711,2021-10-18,매출총이익,643302
8712,2021-10-18,매출액,2000983
8713,2021-10-18,매출원가,1640150
8714,2021-10-18,매출총이익,360833
8715,2021-10-18,매출액,3121936
8716,2021-10-18,매출원가,2558964
8717,2021-10-18,매출총이익,562972
8718,2021-10-18,매출액,1457409
8719,2021-10-18,매출원가,1194598
8720,2021-10-18,매출총이익,262811
8721,2021-10-18,매출액,1208639
8722,2021-10-18,매출원가,990688
8723,2021-10-18,매출총이익,217951
8724,2021-10-18,매출액,3683790
8725,2021-10-18,매출원가,3019500
8726,2021-10-18,매출총이익,664290
8727,2021-10-18,매출액,1444589
8728,2021-10-18,매출원가,1184090
8729,2021-10-18,매출총이익,260499
8730,2021-10-18,매출액,854219
8731,2021-10-18,매출원가,700180
8732,2021-10-18,매출총이익,154039
8733,2021-10-18,매출액,1129964
8734,2021-10-18,매출원가,926200
8735,2021-10-18,매출총이익,203764
8736,2021-10-18,매출액,2439591
8737,2021-10-18,매출원가,1999665
8738,2021-10-18,매출총이익,439926
8739,2021-10-18,매출액,1825120
8740,2021-10-18,매출원가,1496000
8741,2021-10-18,매출총이익,329120
8742,2021-10-18,매출액,681457
8743,2021-10-18,매출원가,558572
8744,2021-10-18,매출총이익,122885
8745,2021-10-18,매출액,2081544
8746,2021-10-18,매출원가,1706184
8747,2021-10-18,매출총이익,375360
8748,2021-10-19,매출액,3177692
8749,2021-10-19,매출원가,2604666
8750,2021-10-19,매출총이익,573026
8751,2021-10-19,매출액,2868527
8752,2021-10-19,매출원가,2351252
8753,2021-10-19,매출총이익,517275
8754,2021-10-19,매출액,1050798
8755,2021-10-19,매출원가,861310
8756,2021-10-19,매출총이익,189488
8757,2021-10-19,매출액,2787090
8758,2021-10-19,매출원가,2284500
8759,2021-10-19,매출총이익,502590
8760,2021-10-19,매출액,4231936
8761,2021-10-19,매출원가,3468800
8762,2021-10-19,매출총이익,763136
8763,2021-10-19,매출액,2745244
8764,2021-10-19,매출원가,2250200
8765,2021-10-19,매출총이익,495044
8766,2021-10-19,매출액,1442347
8767,2021-10-19,매출원가,1182252
8768,2021-10-19,매출총이익,260095
8769,2021-10-19,매출액,2056554
8770,2021-10-19,매출원가,1685700
8771,2021-10-19,매출총이익,370854
8772,2021-10-19,매출액,2697532
8773,2021-10-19,매출원가,2211092
8774,2021-10-19,매출총이익,486440
8775,2021-10-19,매출액,1318698
8776,2021-10-19,매출원가,1080900
8777,2021-10-19,매출총이익,237798
8778,2021-10-19,매출액,1723457
8779,2021-10-19,매출원가,1412670
8780,2021-10-19,매출총이익,310787
8781,2021-10-19,매출액,1847043
8782,2021-10-19,매출원가,1513970
8783,2021-10-19,매출총이익,333073
8784,2021-10-19,매출액,2379451
8785,2021-10-19,매출원가,1950370
8786,2021-10-19,매출총이익,429081
8787,2021-10-19,매출액,610541
8788,2021-10-19,매출원가,500444
8789,2021-10-19,매출총이익,110097
8790,2021-10-19,매출액,828731
8791,2021-10-19,매출원가,679288
8792,2021-10-19,매출총이익,149443
8793,2021-10-20,매출액,932843
8794,2021-10-20,매출원가,764626
8795,2021-10-20,매출총이익,168217
8796,2021-10-20,매출액,395916
8797,2021-10-20,매출원가,324522
8798,2021-10-20,매출총이익,71394
8799,2021-10-20,매출액,1350540
8800,2021-10-20,매출원가,1107000
8801,2021-10-20,매출총이익,243540
8802,2021-10-20,매출액,822524
8803,2021-10-20,매출원가,674200
8804,2021-10-20,매출총이익,148324
8805,2021-10-20,매출액,1738134
8806,2021-10-20,매출원가,1424700
8807,2021-10-20,매출총이익,313434
8808,2021-10-20,매출액,1179008
8809,2021-10-20,매출원가,966400
8810,2021-10-20,매출총이익,212608
8811,2021-10-20,매출액,3235508
8812,2021-10-20,매출원가,2652056
8813,2021-10-20,매출총이익,583452
8814,2021-10-20,매출액,2103890
8815,2021-10-20,매출원가,1724500
8816,2021-10-20,매출총이익,379390
8817,2021-10-20,매출액,2303289
8818,2021-10-20,매출원가,1887942
8819,2021-10-20,매출총이익,415347
8820,2021-10-20,매출액,1775807
8821,2021-10-20,매출원가,1455580
8822,2021-10-20,매출총이익,320227
8823,2021-10-20,매출액,2795386
8824,2021-10-20,매출원가,2291300
8825,2021-10-20,매출총이익,504086
8826,2021-10-20,매출액,3332186
8827,2021-10-20,매출원가,2731300
8828,2021-10-20,매출총이익,600886
8829,2021-10-20,매출액,1802916
8830,2021-10-20,매출원가,1477800
8831,2021-10-20,매출총이익,325116
8832,2021-10-20,매출액,880643
8833,2021-10-20,매출원가,721839
8834,2021-10-20,매출총이익,158804
8835,2021-10-20,매출액,992273
8836,2021-10-20,매출원가,813339
8837,2021-10-20,매출총이익,178934
8838,2021-10-21,매출액,1798087
8839,2021-10-21,매출원가,1473842
8840,2021-10-21,매출총이익,324245
8841,2021-10-21,매출액,1940654
8842,2021-10-21,매출원가,1590700
8843,2021-10-21,매출총이익,349954
8844,2021-10-21,매출액,2547909
8845,2021-10-21,매출원가,2088450
8846,2021-10-21,매출총이익,459459
8847,2021-10-21,매출액,1871236
8848,2021-10-21,매출원가,1533800
8849,2021-10-21,매출총이익,337436
8850,2021-10-21,매출액,2678876
8851,2021-10-21,매출원가,2195800
8852,2021-10-21,매출총이익,483076
8853,2021-10-21,매출액,3652680
8854,2021-10-21,매출원가,2994000
8855,2021-10-21,매출총이익,658680
8856,2021-10-21,매출액,2608457
8857,2021-10-21,매출원가,2138080
8858,2021-10-21,매출총이익,470377
8859,2021-10-21,매출액,1170394
8860,2021-10-21,매출원가,959340
8861,2021-10-21,매출총이익,211054
8862,2021-10-21,매출액,1744697
8863,2021-10-21,매출원가,1430080
8864,2021-10-21,매출총이익,314617
8865,2021-10-22,매출액,2863808
8866,2021-10-22,매출원가,2347384
8867,2021-10-22,매출총이익,516424
8868,2021-10-22,매출액,2774707
8869,2021-10-22,매출원가,2274350
8870,2021-10-22,매출총이익,500357
8871,2021-10-22,매출액,3166607
8872,2021-10-22,매출원가,2595580
8873,2021-10-22,매출총이익,571027
8874,2021-10-22,매출액,2667896
8875,2021-10-22,매출원가,2186800
8876,2021-10-22,매출총이익,481096
8877,2021-10-22,매출액,2056300
8878,2021-10-22,매출원가,1685492
8879,2021-10-22,매출총이익,370808
8880,2021-10-22,매출액,4039664
8881,2021-10-22,매출원가,3311200
8882,2021-10-22,매출총이익,728464
8883,2021-10-22,매출액,3240808
8884,2021-10-22,매출원가,2656400
8885,2021-10-22,매출총이익,584408
8886,2021-10-22,매출액,1527684
8887,2021-10-22,매출원가,1252200
8888,2021-10-22,매출총이익,275484
8889,2021-10-22,매출액,2327272
8890,2021-10-22,매출원가,1907600
8891,2021-10-22,매출총이익,419672
8892,2021-10-23,매출액,1914326
8893,2021-10-23,매출원가,1569120
8894,2021-10-23,매출총이익,345206
8895,2021-10-23,매출액,2736094
8896,2021-10-23,매출원가,2242700
8897,2021-10-23,매출총이익,493394
8898,2021-10-23,매출액,2843683
8899,2021-10-23,매출원가,2330888
8900,2021-10-23,매출총이익,512795
8901,2021-10-23,매출액,1919060
8902,2021-10-23,매출원가,1573000
8903,2021-10-23,매출총이익,346060
8904,2021-10-23,매출액,2724992
8905,2021-10-23,매출원가,2233600
8906,2021-10-23,매출총이익,491392
8907,2021-10-23,매출액,3344630
8908,2021-10-23,매출원가,2741500
8909,2021-10-23,매출총이익,603130
8910,2021-10-23,매출액,3136010
8911,2021-10-23,매출원가,2570500
8912,2021-10-23,매출총이익,565510
8913,2021-10-23,매출액,2322880
8914,2021-10-23,매출원가,1904000
8915,2021-10-23,매출총이익,418880
8916,2021-10-23,매출액,2093886
8917,2021-10-23,매출원가,1716300
8918,2021-10-23,매출총이익,377586
8919,2021-10-24,매출액,1149873
8920,2021-10-24,매출원가,942519
8921,2021-10-24,매출총이익,207354
8922,2021-10-24,매출액,2172088
8923,2021-10-24,매출원가,1780400
8924,2021-10-24,매출총이익,391688
8925,2021-10-24,매출액,786443
8926,2021-10-24,매출원가,644626
8927,2021-10-24,매출총이익,141817
8928,2021-10-24,매출액,3387208
8929,2021-10-24,매출원가,2776400
8930,2021-10-24,매출총이익,610808
8931,2021-10-24,매출액,765098
8932,2021-10-24,매출원가,627130
8933,2021-10-24,매출총이익,137968
8934,2021-10-24,매출액,3077285
8935,2021-10-24,매출원가,2522365
8936,2021-10-24,매출총이익,554920
8937,2021-10-24,매출액,2060824
8938,2021-10-24,매출원가,1689200
8939,2021-10-24,매출총이익,371624
8940,2021-10-24,매출액,1226910
8941,2021-10-24,매출원가,1005664
8942,2021-10-24,매출총이익,221246
8943,2021-10-24,매출액,3585580
8944,2021-10-24,매출원가,2939000
8945,2021-10-24,매출총이익,646580
8946,2021-10-25,매출액,1876274
8947,2021-10-25,매출원가,1537930
8948,2021-10-25,매출총이익,338344
8949,2021-10-25,매출액,1901001
8950,2021-10-25,매출원가,1558198
8951,2021-10-25,매출총이익,342803
8952,2021-10-25,매출액,1354958
8953,2021-10-25,매출원가,1110622
8954,2021-10-25,매출총이익,244336
8955,2021-10-25,매출액,4427563
8956,2021-10-25,매출원가,3629150
8957,2021-10-25,매출총이익,798413
8958,2021-10-25,매출액,2304824
8959,2021-10-25,매출원가,1889200
8960,2021-10-25,매출총이익,415624
8961,2021-10-25,매출액,696885
